RecordNo,Verfied,BioID,ChineseName,BirthYear,BirthDate,DeathYear,BirthCity,BirthProv,LatitudeCity,LongitudeCity,GenderT,Comments,Links,Attributes,GenderN,Anhui,Fujian,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Henan,Hubei,Hunan,Jiangsu,Jiangxi,Liaoning,Shaanxi,Shandong,Sichuan,Zhejiang,Communist Youth Org,Marxist Study Soc,May 4th Movement,Mutual Aid Work Study Soc,New Citizens Study Soc,Sanminzhuyi Corps,Self Awakening Soc,Socialist Youth League,Work Study Movement,Young China Study Assoc,Acad of Science,Acad of Social Sciences,Anarchist Party,CCP,Chin Social Dem Party,Chin Youth Party ,Democratic League,Democratic Parties,EGMD Communist,EGMD,ECCO,GMD Leftist ,GMD Rightist,GMD,Huangpu Mil Acad Aff,Revolutionary Alliance,Russian Returned Leaders,World of Work Study Soc,Third Party,Young Catholic Aid,Academic,Acad Arts and Letters,Acad Politician,Acad Scientist,Acad Soc Scientist,Artist,Artist Painter,Attorney,Commerce,Diplomat Pos,EditorCar,Educator,Engineer,Film Director,Financial,Geologist,Govt Official,Govt Official Central,Govt Official Prov,Judiciary,Medicine,Military Leader,Political Leader,Revolutionary,Scientist,Translator,Veternarian,Ambassador,Central Committee,CPPCC,Diplomat,EditorPos,Educational Pos Campus,Educational Pos Govt,Executive Committee,Foreign Minister,Govt Agency Head,Govt Pos Central,Govt Pos Municipal,Govt Pos Prov,Govt Pos ,Legislative Rep,Military Marshal,Military Official,NPC,Negotiator,Party Pos,Party Pos Branch,Party Pos Municipal,Party Pos Prov,Party Secretary,Politburo,Prof Org Pos,Trade Union Pos,Baoding Ag School,Beijing China Univ,Beijing High School,Beijing Medical Univ,Beijing National Ag School,Beijing Norm Univ,Beijing Univ,Cambridge Univ,Central Univ,Changsha Mingde School,Charleroi Univ,Congde School,Curie Instit France,Daming N2 Primary School,Daming Mid School,Ecole ag de Fuzhou,Ecole des Beaux Arts de Lyons,Ecole Norme Superieur Canton,Far East Univ Red Army Moscow,First Young Girls Norm School Zhili,Fudan Gongxue,Fudan Univ,Guangdong Univ,Harvard Univ,Henan Zhongshan Univ,Higher Norm School of Canton,Hongwen Acad Japan,Huangpu Mil Acad edu,Hunan 1st Norm Mid School,Industrial School of Sichuan,Jiangsu 5th Norm School,Jiangxi Prov Industrial School,Jinzhong Technical School,Jiong Hai High School,KUTV,Ecole de chimie Lyon,Lyons Univ,Montargis College,Montpellier Univ,International Lenin School,Nanjing Higher Norm School,Natl Central Univ,Natl School of Ag Montpellier,Natl Southeast Univ,Norm School Canton,Qinghua Univ,Shanghai Higher Norm School,Shanghai Univ,Sichuan High School,Sichuan Norm School,Sichuan Univ,Sichuan Young Girls Norm School,Sino French Instit at Lyon Univ,Sorbonne,Strasbourg Univ,Tokyo Imperial Univ,Tokyo N1 High School,Tongji Univ,Tongji Univ Mid School,Univ of Berlin,Univ of Chicago,Univ of Dijon,Univ of Guangdong,Univ of Paris,Univ of Paris Law School,Victor Duruy High School,Voltaire Coll Sino French Univ,Waseda Univ,Young Girls Mid School Tonnere,Young Girls Norm School Beijing,Yueyang Mid School,Zhendan Univ,Zhounan Girls Mid School,Ziqiang Xuetang,1911 Revolution,Anti Japanese Boycotts,Anti Rightist Campaign_1957,Autumn Harvest Uprising_1927,CCP Wuhan split_1927,Civil War_1946_49,Cultural Revolution,Cultural Revolution Purged ,Debates on Chin_West Culture,Five Encirclement Campaigns,Foreign Policy Conf Delegation,Korean War,Labor Movement,Long March,Nanchang Uprising_1927,Northern Expedition,Propaganda Work,Red Base Activities,Sino Japanese War_1937_45,Sino Soviet Relations,United Front 1924_27,United Front 1937_45,Wang Jingwei Regime,Yanan Base Activities
1361,*,Li Dan,李丹,1901,.,1977,Changsha,Hunan,28.228209,112.938814,Male,"Worked in Maison Chambrelent (941); Sino-French Institute Archives, Student   #29l, at Sino-French Institute  from 1921-28. Li Dan (1901~1977), a native of Changsha, Hunan, a former professor of art at Kunming Normal University, a famous translator and music educator. In 1929, Li Dan and his grandmother cooperated to rewrite the ""Les Miserables"" of French romantic master Victor Hugo into a novel ""Poor Man"", which can be published halfway through the ""One Two Eight"" War In the outbreak, the Commercial Press in Zhabei, Shanghai was destroyed by artillery, and the publication of ""Poor People"" was interrupted. In 1955, Li Dan and Fang participated in the second National Cultural Congress, and Ding Ling and Feng Xuefeng invited their grandparents to continue the translation work of Les Miserables. After the translation and publication of ""Les Miserables"" was interrupted by the Cultural Revolution, when the third section of ""Les Miserables"" was published in 1979, his grandfather had already died. He had seen the proof of this book during his lifetime, but he did not see a book after all. After Li Dan’s death, Fang continued the translation of the fifth part of Les Misérables. In 1983, the Chinese translation of Les Miserables was officially published by People’s Literature Publishing House. This is the first full translation of Les Miserables in China. . Xiao Gan, a famous writer and translator in China, once published the publication of ""Les Miserables"" and ""Reminiscences of the Lost Waters"" (Proust) and Ulysses (Thomas Joe), and since China’s reform and opening up Three major events in the translation and publication of French literature!",http://ccwb.yunnan.cn/page/18/2010-11-01/B07/12781288551818002.PDF,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,o,Li Guocai,黎國材,1894,.,.,.,Guangdong,.,.,Male,"Attended 1st European Branch of the Guomindang meeting, prepared long speech but did not deliver because of time limit. Sino-French Institute Archives, Student   #101 (Law: 01/1921-10/1928). Thesis in 1928 on ""Reglemenation internationale de l'emigration."" 221 pages. Some interesting letters on cleaning the room.",https://www.bm-lyon.fr/nos-blogs/le-fonds-chinois/documents-et-ressources/article/liste-des-etudiants-inscrits-a-l-ifcl?lang=zh_tw,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,*,Li Hao,李淏,1900,.,.,Dengxian,Henan,32.687733,112.087455,Female,"Li studied at the National School of Agriculture in Montpelier followed by study at the schools of sciences in both Montpelier and Paris.  Li performed internships in both Ales and Sete.  In 1935, Li left for the United States to do biological research. Also, Li was at the SFI Student # 226 (1928-1934) sericulture.",,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,*,Li Huang,李璜,1895,.,1991,Chengdu,Sichuan,30.572815,104.066801,Male,"A founder of Chinese Youth Party. Attended the founding meeting of United Nations. Went to France 1919. Symbol of ""third force"" in China. Moved to Hong Kong after 1947, and later to Taiwan after over 20 years. Also participated in Central Committee of Chinese Democratic League in early 40s. Wrote important memoirs for this period.",https://zh.wikipedia.org/wiki/%E6%9D%8E%E7%92%9C,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1370,*,Li Jingan,李敬安,.,.,.,Shimen,Hunan,29.584292,111.380014,Male,Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,*,Li Lianggong,李亮恭,1901,.,.,Wuxi,Jiangsu,31.491169,120.311910,Male,"Sino-French Institute Archives, Student   #31; At Sino-French Institute  1921-25; Science major; botany and agricultural, botany, zoology; Cited in Surete documents. European Branch of the Guomindang activist, Yang Kun identified as a communist.",http://www.hgzz.net/zhuanti/67284.html,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1377,*,Li Pingheng,李平衡,1898,.,1982,Huaining,Anhui,30.733824,116.829475,Male,"Arrived in late 1926. In 1927 May lived at 1 rue de l'ecole polytechnique and 11 rue Descartes; Cited in achival documents. Party affiliation per 1929 Captured EGMD Report - SLOTFOM VIII, 6. Young Catholic listing. Li Pingheng (1898 - October 4, 1982) Anhui Huaining people. Political figures of the Republic of China and the People's Republic of China, China's first director of the International Labor Office. Wife was Yan Mingyi and after 1949 they created a Chinese Handicraft business in China to help labor conditions. ",https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%B9%B3%E8%A1%A1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,o,Li Qijue,李其玨,1892,.,.,.,Guangdong,.,.,Male,"Spoke on paying attention to enterprise and education on the Lyons New Year celebration meeting. Sino-French Institute Archives, Student   #131. (Business: 11/1921-7/1926). Industrial School of elbeuf(?); studies in commerce; letters from Li's father asking for permission to lodge daughter with Li. Li Qijue also wrote letter but denied, although help was offered in finding suitable lodging.",,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,o,Li Shengyi,李繩彝,.,.,.,Yuanjiang,Hunan,28.847045,112.355954,Male,Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,o,Li Shenzhi,李慎之,.,.,.,.,Guangdong,.,.,Male,Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,o,Li Shixiong,李世雄,1899,.,.,.,Guangdong,.,.,Male,"Sino-French Institute Archives, Student   #282. 1929-1931. Admitted October 1929; University of Grenoble; commanded home by father. Li wanted to spend too short of a time obtaining the doctorate (March 1931 Sino-French Institute Archives, letter); background in Math and general chemistry but wanted to change to arts and letters or law. According to Li listing born in Guangdong, but it looks like could have been Shanghai. Party affiliation per 1929 Captured EGMD Report - SLOTFOM VIII, 6",,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,*,Li Shuhua,李書華,1890,.,1979,Changli,Hebei,39.712813,119.162693,Male,"Physics Researcher at Beiping Yanjiuyuan. Vice-president of the Institute from 1929 to 1948. Li attended Montargis College in 1913; also studied at the University of Toulouse; and finally at the University of Paris (1919) -First Chinese to get a docteur es Sciences physiques degree from Unversity of Paris. Also served in Nanjing government in 30's as political vice-minister of education and Legislative Yuan member; Went to inaugural session of UNESCO; Later taught in Paris and at Columbia Univ. in N.Y., and wrote on Chinese Science history; Wife was Wan Chenyuan.",https://baike.baidu.com/item/%E6%9D%8E%E4%B9%A6%E5%8D%8E/4609882,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,o,Li Tingyin,李庭陰,.,.,.,Fengshun,Guangdong,29.655143,121.406995,Male,Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.,,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,o,Li Zhenmin,李振民,.,.,.,.,Hunan,.,.,Male,Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,*,Liang Shanjin,梁善金,.,.,.,Nanxiong,Guangdong,25.117753,114.311982,Male,Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,*,Liang Tianyong,梁天咏,1901,.,.,Nanhai,Guangdong,23.028956,113.143441,Female,"Liang first received her diploma at the Normal School in Canton before leaving for France with the 13th work study group in August, 1920.  While there she received her diplomas in French and pedagogy at the University of Dijon and the University of Lyon respectively.  She received her doctorate of letters in 1931 with a thesis about masculine and feminine education according to Jean-Jacques Rousseau.",,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,o,Lin Fulin,林福霖,.,.,.,.,.,.,.,Male,Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,o,Lin Shengduan,林聖端,.,.,.,.,Guangdong,.,.,Male,Listed in Archives Nationales documents.,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,o,Lin Ximeng,林希孟,.,.,.,.,Guangdong,.,.,Male,Charleroi University student per Zhong Fa jiaoyujie - Issue # 12. Lin Ximeng and Lin Hanyang are brothers and their father is Lin Mianzhi.,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,*,Liu Bojian,劉伯堅,1895,01/09/1895,1935,Bazhong,Sichuan,31.867903,106.747477,Male,"Studied in France, Belgium, and the Soviet Union. Joined CCP in 1922. Important role while at KUTV. Was arrested and killed by GMD in 1935 as a self-sacrifice during the Fifth Encirclement Campaign.",https://baike.baidu.com/item/%E5%88%98%E4%BC%AF%E5%9D%9A,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
